Velocity,Brightness Temperature,Velocity Corrected
173.1361130380874,1.2512136169766528,194.0847774330673
172.31165545744855,1.2127236187845902,193.26031985242847
171.48719787684297,1.5360105741515575,192.43586227182288
170.66274029620413,1.2512136169762833,191.61140469118405
169.8382827155653,0.7712616089287643,190.7869471105452
169.01382513492646,1.9745983758257601,189.96248952990638
168.18936755432088,1.4966842622383147,189.1380319493008
167.36490997368205,0.6618588226599478,188.31357436866196
166.5404523930432,1.4575578531307904,187.48911678802313
165.71599481243766,1.0607220852022827,186.66465920741757
164.8915372317988,1.6527691112987917,185.8402016267787
164.06707965115996,1.3030230949953214,185.01574404613987
163.2426220705544,1.3030230949956625,184.19128646553432
162.41816448991557,1.1515757451842283,183.36682888489548
161.5937069092767,2.5074168465661977,182.54237130425662
160.76924932867115,1.3815959782351648,181.71791372365107
159.94479174803232,1.9575662589575664,180.89345614301223
159.12033416739348,0.622780702004885,180.0689985623734
158.2958765867879,1.3030230949957193,179.2445409817678
157.47141900614906,1.8373467292332712,178.42008340112898
156.64696142551023,2.092339450902127,177.59562582049014
155.82250384490467,2.132926305291303,176.7711682398846
154.9980462642658,1.8772205448323938,175.94671065924572
154.17358868362697,2.214704053881203,175.1222530786069
153.34913110298814,1.0769830460246475,174.29779549796805
152.52467352238259,0.3434904087987114,173.4733379173625
151.70021594174372,1.7976704407109274,172.64888033672364
150.8757583611049,1.535390761729328,171.8244227560848
150.05130078049933,1.6134467383737068,170.99996517547925
149.2268431998605,1.1515757451842568,170.1755075948404
148.40238561922163,1.9575662589583054,169.35105001420155
147.57792803861608,2.214704053880805,168.526592433596
146.75347045797724,2.380714971217966,167.70213485295716
145.9290128773384,1.8772205448323653,166.87767727231832
145.10455529673283,2.173714044222745,166.05321969171274
144.280097716094,0.5523156864974474,165.2287621110739
143.45564013545516,1.1515757451845978,164.40430453043507
142.6311825548496,1.8772205448323653,163.57984694982952
141.80672497421074,1.496654431666169,162.75538936919065
140.9822673935719,2.3389017605097955,161.93093178855182
140.15780981296635,2.1737140442230576,161.10647420794626
139.3333522323275,2.6326990288159173,160.28201662730743
138.50889465168865,1.039964868465173,159.45755904666856
137.6844370710498,1.4581107437518561,158.63310146602973
136.85997949044426,1.7976704407106148,157.80864388542417
136.03552190980542,1.8772205448324222,156.98418630478534
135.21106432916656,1.4966544316661974,156.15972872414648
134.386606748561,0.6582768777853083,155.33527114354092
133.56214916792217,1.3058359538897797,154.5108135629021
132.7376915872833,1.7976704407106148,153.68635598226322
131.91323400667775,1.7976704407109274,152.86189840165767
131.08877642603892,2.3807962830925042,152.03744082101883
130.26431884540008,1.7581903195275252,151.21298324038
129.43986126479453,2.632699028815974,150.38852565977444
128.61540368415567,1.4966544316661405,149.56406807913558
127.79094610351683,2.7183408178107378,148.73961049849675
126.96648852291128,2.1737140442227734,147.9151529178912
126.14203094227243,1.8373467292332997,147.09069533725236
125.31757336163358,2.1737140442227734,146.2662377566135
124.49311578102802,1.8772205448324222,145.44178017600794
123.66865820038917,2.718340817810823,144.6173225953691
122.84420061975034,1.8373467292328733,143.79286501473027
122.01974303911149,2.590195650030747,142.9684074340914
121.19528545850594,1.6798132019726744,142.14394985348585
120.37082787786709,2.5058166710491,141.31949227284701
119.54637029722825,1.9717705207073628,140.49503469220818
118.72191271662268,2.422265212742669,139.6705771116026
117.89745513598385,1.1565390317563207,138.84611953096376
117.072997555345,1.718905018322598,138.02166195032493
116.24853997473944,1.7189050183223138,137.19720436971937
115.4240823941006,3.2016786867629285,136.3727467890805
114.59962481346176,1.4197583659073096,135.54828920844167
113.77516723285619,2.9202470546286428,134.72383162783612
112.95070965221736,1.6798132019723617,133.89937404719728
112.1262520715785,2.7054955259380016,133.07491646655842
111.30179449097295,1.5636854914708884,132.25045888595287
110.4773369103341,2.2576000953925437,131.42600130531403
109.65287932969527,2.70549552593803,130.6015437246752
108.82842174905642,1.1196706126653986,129.77708614403633
108.00396416845086,2.495921657126299,128.95262856343078
107.17950658781201,2.2169336951530134,128.12817098279194
106.35504900717318,2.4959216571263845,127.30371340215311
105.53059142656761,1.4966544316661405,126.47925582154753
104.70613384592878,2.495921657126697,125.65479824090869
103.88167626528993,1.8529608385598486,124.83034066026985
103.05721868468437,3.4320928667677855,124.0058830796643
102.23276110404552,2.011762913675536,123.18142549902544
101.40830352340669,2.4639382091515323,122.3569679183866
100.58384594280112,2.6631721420478094,121.53251033778105
99.75938836216228,2.4222652127422997,120.70805275714221
98.93493078152343,1.230820349927054,119.88359517650335
98.11047320091788,2.1737140442227165,119.0591375958978
97.28601562027903,2.6326990288159458,118.23468001525896
96.4615580396402,2.632699028815974,117.41022243462012
95.63710045903463,2.2558977331551624,116.58576485401454
94.81264287839579,1.4197583659072528,115.7613072733757
93.98818529775694,1.8373467292332712,114.93684969273687
